"Gene","Time","Space","logFC","Cluster_DTW","Silhouette_DTW","Cluster_cosine","Silhouette_cosine","GeneName"
"N900_RS16765","24h","SI2",0.16704,4,-0.0963683770171187,17,-0.221480046461996,"mdtA"
"N900_RS16770","24h","SI2",1.7758,11,0.0289544361295191,18,-0.0409062354322086,"Probable transporter PD_1893_BLAST"
"N900_RS16775","24h","SI2",0.00024718,5,0.164182933551661,20,0.467666087053704,"Probable transporter XF_0766_BLAST"
"N900_RS16780","24h","SI2",0.5491,9,0.000797883966489639,7,-0.0376623096805367,"arsR"
"N900_RS16785","24h","SI2",-0.4813,12,-0.0258769902792445,3,-0.103430826126431,"N900_RS16785"
"N900_RS16790","24h","SI2",-0.057903,12,-0.0548765214971446,17,0.0921698982729684,"cdr"
"N900_RS16795","24h","SI2",0.18374,20,-0.0603926588536673,5,0.114037280786654,"N900_RS16795"
"N900_RS16800","24h","SI2",0.8033,9,-0.0151338089513372,13,0.178397399446087,"GNAT family N-acetyltransferase_5"
"N900_RS16805","24h","SI2",-1.0069,12,0.0512666880014067,11,0.0220764532376873,"N900_RS16805"
"N900_RS16810","24h","SI2",1.0291,18,0.032072240086598,8,-0.138537942860919,"N900_RS16810"
"N900_RS16815","24h","SI2",0.59702,14,-0.00126790127051648,2,-0.170430704654804,"N900_RS16815"
"N900_RS16820","24h","SI2",1.0299,13,-0.178296505415183,7,-0.00275956870534559,"N900_RS16820"
"N900_RS16825","24h","SI2",1.0266,4,0.0159018472012168,10,0.0988912086410346,"N900_RS16825"
"N900_RS16830","24h","SI2",1.3506,2,-0.0557481125626253,13,0.194125166807467,"N900_RS16830"
"N900_RS16835","24h","SI2",1.0892,18,-0.0268994950602008,9,-0.17644397783527,"treP"
"N900_RS16840","24h","SI2",-0.12819,12,0.0457330286519785,19,0.0349774924442895,"ccpA"
"N900_RS16845","24h","SI2",-0.96549,11,-0.000671723655501456,18,-0.059522801073898,"scrB"
"N900_RS16850","24h","SI2",-0.38839,12,-0.111021329434315,20,-0.0238888953623677,"aminoimidazole riboside kinase"
"N900_RS16855","24h","SI2",0.71832,13,-0.125677267396942,10,-0.0118296156346952,"glpD"
"N900_RS16860","24h","SI2",0.69242,18,-0.0497595237642422,9,-0.172305949681296,"aer_1"
"N900_RS16865","24h","SI2",0.63806,10,-0.140382578017132,6,-0.122392120760684,"pal_2"
"N900_RS16870","24h","SI2",0.72779,4,0.0053002608116413,13,0.275372340345552,"fkpA_2"
"N900_RS16875","24h","SI2",0.4823,18,0.0823168194348398,8,-0.0512751339199558,"beta-phosphoglucomutase family hydrolase"
"N900_RS16880","24h","SI2",0.88498,4,-0.00172371981615036,13,0.0567629034182297,"methyl-accepting chemotaxis protein_23"
"N900_RS16885","24h","SI2",-0.17879,5,-0.0106912416082569,19,-0.0911895048586477,"N900_RS16885"
"N900_RS16890","24h","SI2",1.8438,14,0.0415184035877045,4,0.0647446761894009,"dcuC"
"N900_RS16895","24h","SI2",0.26941,20,-0.00116876409317657,5,0.118383652130454,"L-serine ammonia-lyase"
"N900_RS16900","24h","SI2",1.342,4,0.000281834467225737,4,-0.10832979382828,"sglT"
"N900_RS16905","24h","SI2",-0.76715,8,0.058467462332714,17,-0.0119718479909077,"yjhB"
"N900_RS16915","24h","SI2",0.43038,5,0.0499823903642167,18,-0.0489891492813472,"N900_RS16915"
"N900_RS16925","24h","SI2",0.97553,2,0.0262185640207414,4,0.0416372397417541,"vraR"
"N900_RS16930","24h","SI2",1.6417,7,0.0280200848376662,10,-0.0161259591037123,"narQ"
"N900_RS16935","24h","SI2",-0.62613,16,0.00870779843579839,16,0.0391776491558089,"napF"
"N900_RS16940","24h","SI2",0.76539,4,0.0129631051440004,17,-0.100630686093002,"mycothiol reductase"
"N900_RS16945","24h","SI2",0.43932,14,0.0148873035081543,2,-0.176023822406876,"napA"
"N900_RS16950","24h","SI2",-1.6094,19,-0.00721249904661641,15,0.120250592398977,"nitrate reductase cytochrome c-type subunit"
"N900_RS16960","24h","SI2",-1.8687,19,0.0160160517095805,15,0.0665503917860712,"N900_RS16960"
"N900_RS16965","24h","SI2",0.37064,18,0.0884027280259121,5,0.137385212727659,"VC_A0681_BLAST"
"N900_RS16970","24h","SI2",0.81283,16,0.0254076733198691,17,-0.0883943352567129,"uhpA"
"N900_RS16975","24h","SI2",1.614,2,-0.0111553719682711,2,-0.169500081126086,"uhpB"
"N900_RS16980","24h","SI2",0.67096,9,0.0368247993672239,10,0.0296252301304096,"uhpT"
"N900_RS16985","24h","SI2",-0.052949,12,-0.0151667709516122,19,-0.0115210233703467,"HI_0131_BLAST"
"N900_RS16990","24h","SI2",0.62924,14,0.00512836492786305,5,0.0712673377600829,"fbpB"
"N900_RS16995","24h","SI2",1.5801,9,-0.0132168910554819,9,-0.157001933507854,"fbpc"
"N900_RS17000","24h","SI2",0.42845,15,-0.0913686937156628,5,0.0431928433973481,"phaC"
"N900_RS17005","24h","SI2",-0.63633,5,-0.0539203581974306,15,0.0667734218095653,"N900_RS17005"
"N900_RS17010","24h","SI2",0.85365,4,0.0905194137103189,1,0.0382451083973014,"phaA"
"N900_RS17015","24h","SI2",1.522,2,-0.0192693165920006,4,0.0632036905705796,"fabG_2"
"N900_RS17020","24h","SI2",-0.66679,20,0.00442788604339778,2,-0.121495033676434,"secF_2"
"N900_RS17025","24h","SI2",-0.20095,16,-0.00150501262521093,8,-0.0458757265148328,"secD_2"
"N900_RS17030","24h","SI2",-0.12656,5,0.0384937567967104,11,0.0851499784530156,"N900_RS17030"
"N900_RS17035","24h","SI2",0.92043,15,-0.0211752775052897,5,0.0937654418408223,"N900_RS17035"
"N900_RS17040","24h","SI2",1.3095,14,0.0287848792658226,5,0.0116906060303714,"diguanylate cyclase_5"
"N900_RS17045","24h","SI2",0.41233,18,0.0455609020091074,5,0.15993815644138,"glgC_2"
"N900_RS17050","24h","SI2",-0.24311,18,0.0456307797249781,13,0.157261026058625,"endo I_2"
"N900_RS17055","24h","SI2",0.097383,14,0.042700641378671,9,-0.168207328582213,"yqhD"
"N900_RS17060","24h","SI2",1.017,6,-0.160498322607865,14,0.0129977938402912,"lysoplasmalogenase_2"
"N900_RS17065","24h","SI2",1.0248,16,0.0401497762953558,19,-0.0811712859883984,"sigma-54-dependent Fis family transcriptional regulator"
"N900_RS17070","24h","SI2",0.28558,20,-0.0335029158685607,5,0.112246586883238,"sasA_10"
"N900_RS17075","24h","SI2",-0.46928,11,-0.0941009474975232,19,-0.0870660240214776,"ABC transporter substrate-binding protein_11"
"N900_RS17080","24h","SI2",1.1269,4,-0.0253796232171905,1,-0.0253310679142115,"uhpC_2"
"N900_RS17085","24h","SI2",0.62515,4,0.0615079995254922,17,-0.29739044963542,"pykA_2"
"N900_RS17090","24h","SI2",-0.13836,16,0.0800805893324911,18,-0.0283548779053164,"torS"
"N900_RS17095","24h","SI2",0.47221,9,0.0337261341423455,5,0.0999469654392028,"torT"
"N900_RS17100","24h","SI2",0.11091,18,0.03848919220809,7,0.102949037434542,"mgsA"
"N900_RS17105","24h","SI2",0.25872,8,0.00164660752835127,16,0.0172047492113553,"pncA"
"N900_RS17110","24h","SI2",-0.059946,12,-0.0397771469555688,18,-0.102060244623174,"dgkA"
"N900_RS17115","24h","SI2",1.7421,2,-0.03371257037817,7,-0.0298114646032817,"cytochrome b_2"
"N900_RS17120","24h","SI2",0.23473,4,0.0284297669930913,5,-0.112244143416692,"cytochrome b_1"
"N900_RS17125","24h","SI2",2.527,14,-0.0315511902149022,4,-0.0828225717665832,"helD"
"N900_RS17130","24h","SI2",-1.0083,12,0.00412807768193628,20,0.0869661594876407,"yccS"
"N900_RS17135","24h","SI2",1.8587,5,-0.0768839226621254,2,0.0240105757895166,"zraS"
"N900_RS17140","24h","SI2",-0.64531,11,-0.0273358792184837,14,0.0183105030504259,"guanylate cyclase"
"N900_RS17145","24h","SI2",1.9484,9,0.023867793449958,4,0.00188963058625951,"N900_RS17145"
"N900_RS17150","24h","SI2",-1.7333,19,0.0564578046265589,11,-0.126507460911266,"N900_RS17150"
"N900_RS17155","24h","SI2",1.1965,14,0.0520416280236228,5,0.0679975304818688,"hydroxymethylglutaryl-CoA reductase"
"N900_RS17160","24h","SI2",0.13155,18,0.0368769715725279,3,-0.165014647415326,"modC"
"N900_RS17165","24h","SI2",-0.21989,16,-9.29711869767976e-05,17,-0.171560887474929,"modB"
"N900_RS17170","24h","SI2",0.57937,4,0.057203381656849,4,-0.0417797095658329,"modA"
"N900_RS17175","24h","SI2",0.41538,18,-0.0326613727157663,10,0.0202960753305659,"cobQ"
"N900_RS17180","24h","SI2",0.1209,18,0.0870995401777373,3,-0.158415090645246,"DNA recombination protein RecF"
"N900_RS17185","24h","SI2",0.39571,13,-0.119117224157339,7,0.0207070076194281,"N900_RS17185"
"N900_RS17190","24h","SI2",-0.10884,16,-0.0370434425731154,8,0.0388338635449601,"N900_RS17190"
"N900_RS17195","24h","SI2",0.95509,13,-0.0311520860273034,13,-0.0561781183469236,"N900_RS17195"
"N900_RS17200","24h","SI2",1.0077,14,-0.00128127112336213,7,0.136202314414835,"NirD/YgiW/YdeI family stress tolerance protein"
"N900_RS17205","24h","SI2",2.1424,13,-0.0268789213807544,1,0.033786399281594,"N900_RS17205"
"N900_RS17210","24h","SI2",0.71764,14,0.04203928051335,10,0.0316978833886744,"N900_RS17210"
"N900_RS17215","24h","SI2",-1.0419,5,-0.0205629290764889,11,0.104743156166364,"flagellar brake protein"
"N900_RS17220","24h","SI2",3.4909,14,-0.00469771858359182,2,-0.141796023850076,"luxQ"
"N900_RS17225","24h","SI2",0.90839,9,0.0816106558473958,7,0.0295799325494823,"luxp"
"N900_RS17230","24h","SI2",1.3928,18,0.0452129292972322,5,0.0568241972764533,"traf"
"N900_RS17235","24h","SI2",0.68587,4,0.0216786819076217,13,0.141947349393291,"VC_A0740_BLAST"
"N900_RS17240","24h","SI2",-0.86807,19,0.01097402634918,15,0.114450253294356,"N900_RS17240"
"N900_RS17245","24h","SI2",-0.046203,20,-0.00812940143461285,7,0.00427800930084721,"tmaR_BLAST"
"N900_RS17250","24h","SI2",0.34449,14,0.02448257122423,5,0.0316554695511477,"N900_RS17250"
"N900_RS17255","24h","SI2",-0.080065,16,0.0710973311462115,16,-0.0151046083475524,"membrane protein_8"
"N900_RS17260","24h","SI2",0.38952,8,-0.0283241990898678,17,-0.168472480766661,"glpK"
"N900_RS17265","24h","SI2",-0.43911,16,-0.0263818660965139,18,-0.227598545899057,"glpF"
"N900_RS17275","24h","SI2",-0.95386,11,-0.0111432205160569,12,0.0362196899925815,"glpA"
"N900_RS17280","24h","SI2",-0.29855,16,0.0838138514403626,18,-0.0398832318071086,"glpB"
"N900_RS17285","24h","SI2",-1.2769,19,-0.00521448471488575,15,0.122809239023584,"glpC"
"N900_RS17290","24h","SI2",0.78005,18,0.0874246394980979,7,0.0840804540868328,"fabH2"
"N900_RS17295","24h","SI2",1.8429,14,0.00430441729625749,7,0.0263921765055162,"trxC"
"N900_RS17300","24h","SI2",1.53,14,0.0165482542922142,7,0.0754511274669285,"ycaD"
"N900_RS17305","24h","SI2",0.68167,13,-0.0645819981840496,7,0.0198545686666082,"lipase"
"N900_RS17320","24h","SI2",-0.26265,8,-0.0706348358397346,3,-0.202963666388029,"N900_RS17320"
"N900_RS17325","24h","SI2",0.80635,14,0.0469004060739735,5,-0.0263819044559556,"lysr_5"
"N900_RS17330","24h","SI2",-0.7075,16,0.028800130750233,7,0.0260272168437492,"artM"
"N900_RS17335","24h","SI2",1.6471,14,-0.0377340147892779,13,-0.00563776082505491,"artQ"
"N900_RS17340","24h","SI2",-0.2487,5,0.0414819810037832,11,0.256202827568107,"artI_1"
"N900_RS17345","24h","SI2",0.97058,5,-0.0377912050160235,17,-0.100407780251244,"artP"
"N900_RS17355","24h","SI2",0.88329,2,-0.00413524250553191,10,-0.0647567707265024,"viaA"
"N900_RS17360","24h","SI2",0.72796,9,0.00687762887646986,6,-0.231235609905505,"ravA"
"N900_RS17365","24h","SI2",-0.061951,15,0.0422014008560787,2,-0.0981254676047419,"NUDIX hydrolase_2"
"N900_RS17370","24h","SI2",0.15627,12,-0.0211292238677974,12,0.0551837136068656,"ltaE"
"N900_RS17375","24h","SI2",-0.4287,16,0.052326387011512,3,-0.194967945281918,"cytochrome c_3"
"N900_RS17380","24h","SI2",1.0868,14,0.0212026905879701,7,0.052777863214918,"ttgR"
"N900_RS17385","24h","SI2",-0.89475,16,0.0117545822006806,19,-0.0969066777421717,"rhlE_4"
"N900_RS17390","24h","SI2",3.6645,20,0.0134280460964659,5,0.038025089921165,"acpH"
"N900_RS17400","24h","SI2",0.94119,15,-0.0951094256744586,6,-0.21220180127744,"tyrP"
"N900_RS17405","24h","SI2",-0.28307,5,-0.0532838985204595,3,0.060515962558277,"pctC_3"
"N900_RS17410","24h","SI2",-0.58282,6,-0.00783677882563079,14,-0.0501533497979344,"galE"
"N900_RS17415","24h","SI2",0.21224,5,-0.0594084613100414,8,0.0854981679209734,"N900_RS17415"
"N900_RS17420","24h","SI2",0.00045766,5,0.163775390911626,2,-0.0530408292734317,"pxpA3"
"N900_RS17425","24h","SI2",0.09646,18,0.029727873181006,5,-0.00630611909522811,"pxpB"
"N900_RS17430","24h","SI2",-0.061373,16,-0.0227753083034423,2,-0.103589722866229,"pxpC"
"N900_RS17435","24h","SI2",0.32576,14,-0.0061556606851905,7,0.0904434222275984,"FAD-dependent oxidoreductase_2"
"N900_RS17440","24h","SI2",0.86887,14,0.00120203254311218,10,-0.00514933641669623,"ugd"
"N900_RS17445","24h","SI2",0.26474,18,0.0649069318416986,17,-0.218588122691001,"ABC transporter permease_7"
"N900_RS17450","24h","SI2",0.51656,15,-0.0728094835804966,13,0.143971963326724,"lolD_2"
"N900_RS17455","24h","SI2",-0.025751,15,-0.0120376497305731,1,0.0131983663467204,"tesA"
"N900_RS17460","24h","SI2",0.13194,20,-0.0480331386420573,5,0.108828377278875,"fabV_2"
"N900_RS17465","24h","SI2",0.10008,20,-0.0306855277991179,2,-0.140314444211289,"sensor domain-containing phosphodiesterase"
"N900_RS17480","24h","SI2",0.38084,5,0.0567574076869422,18,-0.0379466145655349,"dnaj"
"N900_RS17485","24h","SI2",1.0481,14,-0.0218108300638134,7,0.0927963151183202,"yjdF"
"N900_RS17490","24h","SI2",0.96605,14,0.0478805907539821,10,0.0187770678958404,"N900_RS17490"
"N900_RS17505","24h","SI2",2.7635,2,-0.0182843997881962,4,0.0804713464009201,"Rha family transcriptional regulator"
"N900_RS17510","24h","SI2",-0.70614,8,-0.126995286802062,2,-0.0952444847663361,"N900_RS17510"
"N900_RS17515","24h","SI2",0.32984,4,0.0286976226795014,5,-0.0378881640240398,"resolvase, putative"
"N900_RS17520","24h","SI2",0.041232,5,0.0462868388470875,6,-0.0305940887249871,"transcription initiation factor TFIIIB"
"N900_RS17525","24h","SI2",1.5234,9,0.00423203502134617,5,0.0453755336622206,"yieH"
"N900_RS17530","24h","SI2",1.8647,13,-0.0933733371905636,6,-0.160201326081884,"N900_RS17530"
"N900_RS17535","24h","SI2",0.35077,14,-0.0200742856582771,5,0.0896434476207336,"creA"
"N900_RS17540","24h","SI2",1.7782,7,-0.0323144665789783,4,0.0719286434410583,"gsk_2"
"N900_RS17545","24h","SI2",1.0935,2,-0.031332005316883,5,-0.0821323119387031,"mdoB"
"N900_RS17550","24h","SI2",1.7229,7,-0.0628577034260505,7,-0.0300369528643499,"vesA"
"N900_RS17555","24h","SI2",0.057036,2,-0.003331953377433,4,0.0665494551171968,"DEAD/DEAH box family ATP-dependent RNA helicase"
"N900_RS17560","24h","SI2",-1.8963,11,-0.036095362307502,12,0.0284543888936031,"rnb"
"N900_RS17565","24h","SI2",1.7392,13,0.00100632994728043,1,0.0417405739608401,"N900_RS17565"
"N900_RS17570","24h","SI2",1.818,14,0.00279205866569406,7,0.038704674380589,"pstS_2"
"N900_RS17575","24h","SI2",0.77799,8,-0.0521230013519303,2,-0.107955477469348,"MaoC family dehydratase"
"N900_RS17580","24h","SI2",0.75825,9,0.0284410179461306,5,-0.00872184072430999,"phrB_1"
"N900_RS17585","24h","SI2",0.43981,7,0.0163880763290409,5,-0.0109315959510086,"gbpA"
"N900_RS17590","24h","SI2",0.62563,2,-0.059992453282661,5,-0.0354822392970761,"peptidase_4"
"N900_RS17595","24h","SI2",0.95861,15,-0.0587690759895963,8,-0.0167340357410719,"Bacterial leucyl aminopeptidase_BLAST"
"N900_RS17600","24h","SI2",0.22554,20,-0.0121463119550122,2,-0.000690682904569736,"speB"
"N900_RS17605","24h","SI2",-0.50221,11,0.0257030725532634,12,-0.0347141208592253,"speA"
"N900_RS17610","24h","SI2",0.071483,16,0.0127263276652043,7,0.112639612579195,"mechanosensitive ion channel protein"
"N900_RS17615","24h","SI2",-1.0825,19,-0.0330762119921611,12,-0.11518074158589,"mgtE_3"
"N900_RS17620","24h","SI2",0.30836,18,-0.0168434143173706,9,0.0289280246690917,"groS_2"
"N900_RS17625","24h","SI2",1.875,7,-0.0872755715009908,4,0.00406007618075976,"groL_2"
"N900_RS17630","24h","SI2",0.97878,2,0.00588464312056053,10,0.0530455325059551,"N900_RS17630"
"N900_RS17635","24h","SI2",-0.16532,18,0.0860330365123999,5,0.0437181382867627,"ask"
"N900_RS17640","24h","SI2",1.6538,14,-0.00624652008101014,4,-0.0218489092557857,"ectC"
"N900_RS17645","24h","SI2",0.43148,18,0.074679975797771,7,0.139638686267894,"ectB"
"N900_RS17650","24h","SI2",0.24503,18,0.0487219862461724,5,-0.0245971611134308,"L-2,4-diaminobutyric acid acetyltransferase"
"N900_RS17655","24h","SI2",-0.37286,20,-0.0618384269646298,5,0.156559202096981,"4a-hydroxytetrahydrobiopterin dehydratase"
"N900_RS17660","24h","SI2",1.889,14,0.0077238849570689,7,0.014651776948229,"phhA"
"N900_RS17665","24h","SI2",-0.051852,16,0.114123869709594,8,0.10590551686217,"acs_2"
"N900_RS17670","24h","SI2",0.19987,5,0.0413516315799298,20,-0.00998786293351879,"LysR family transcriptional regulator_7"
"N900_RS17675","24h","SI2",-1.0909,5,-0.105868393076412,11,0.118268362103083,"N900_RS17675"
"N900_RS17680","24h","SI2",0.93281,13,-0.0934176245119139,6,-0.0622834457893842,"methyltransferase, putative"
"N900_RS17685","24h","SI2",-0.24544,18,0.0949906477706579,9,-0.122391925484249,"LysR family transcriptional regulator_10"
"N900_RS17690","24h","SI2",1.8319,7,0.0122418743727156,4,0.00402633474637152,"cation diffusion facilitator family transporter"
"N900_RS17695","24h","SI2",0.36516,14,-0.0761270937465794,7,0.113947404676854,"drug/metabolite DMT transporter permease"
"N900_RS17700","24h","SI2",0.57782,18,-0.0233967213997998,9,-0.0641239587373959,"maa"
"N900_RS17705","24h","SI2",-0.66814,11,-0.0102890891398406,12,-0.0719834266264527,"HlyC/CorC family transporter_2"
"N900_RS17710","24h","SI2",0.91723,9,0.032815628345397,9,-0.174205987635535,"yhfA"
"N900_RS17715","24h","SI2",-0.80793,6,0.167089940873089,16,-0.156019327234652,"luxG"
"N900_RS17725","24h","SI2",-0.893,18,-0.0180086983206076,3,-0.0655482945535799,"glyceraldehyde-3-phosphate dehydrogenase"
"N900_RS17730","24h","SI2",1.2878,15,-0.013151381867873,10,0.0909203799124947,"N900_RS17730"
"N900_RS17735","24h","SI2",0.32273,16,0.0256569191431623,19,-0.0326799204636416,"lyse_3"
"N900_RS17740","24h","SI2",1.4384,14,-0.0567036936758243,7,0.0367338351980934,"yjeH"
"N900_RS17745","24h","SI2",1.3604,7,0.020638347271007,4,0.0621806577283535,"N900_RS17745"
"N900_RS17750","24h","SI2",0.41877,13,-0.118975361403465,13,0.0300292940996436,"retention module-containing protein"
"N900_RS17755","24h","SI2",-0.81347,16,-0.0138823865255893,9,-0.127919243559675,"yehT_2"
"N900_RS17760","24h","SI2",-0.055619,5,-0.133995570619342,7,0.0199724719104479,"sensor histidine kinase_6"
"N900_RS17765","24h","SI2",0.99058,15,-0.0420081044182252,10,-0.0363679464906547,"N900_RS17765"
"N900_RS17770","24h","SI2",0.12518,18,0.113049830397444,17,-0.0959124801799003,"outer membrane lipoprotein-sorting protein"
"N900_RS17775","24h","SI2",1.1719,9,0.05066978909763,7,-0.00182559705261632,"lolE_2"
"N900_RS17780","24h","SI2",1.0757,2,-0.0254828051741774,10,0.045204051013054,"lolD_3"
"N900_RS17785","24h","SI2",0.5365,18,-0.0294582026359787,9,-0.104076834739919,"N900_RS17785"
"N900_RS17790","24h","SI2",1.1517,2,0.00597792355081406,13,0.180078382404555,"N900_RS17790"
"N900_RS17795","24h","SI2",0.28589,5,-0.0724844247468992,7,0.00528610557793895,"ydhF"
"N900_RS17800","24h","SI2",1.1963,10,-0.0954117503462052,6,-0.207785413205218,"malS"
"N900_RS17815","24h","SI2",-1.962,11,-0.0598113769822396,14,0.0557913380196489,"long-chain fatty acid outer membrane transporter"
"N900_RS17820","24h","SI2",0.85376,15,0.0052113793449076,10,0.0281206787475665,"vola"
"N900_RS17825","24h","SI2",1.0651,2,0.0607799886541293,10,-0.0537931452103935,"bdlA_2"
"N900_RS17830","24h","SI2",0.35759,9,-0.0642468742656105,9,0.0381464523635728,"hapA"
"N900_RS17840","24h","SI2",0.3379,16,0.0253735240394248,8,-0.00454122682069368,"ompW"
"N900_RS17845","24h","SI2",0.099251,19,-0.0484445335733873,15,0.140495230649551,"N900_RS17845"
"N900_RS17850","24h","SI2",-0.2937,16,0.0347647436635793,8,0.107811354054047,"pbpG"
"N900_RS17855","24h","SI2",-1.2292,6,-0.135669960784557,14,-0.0186731099703802,"norG"
"N900_RS17860","24h","SI2",0.94925,20,-0.0178833648300822,5,0.123370327656857,"cytochrome bd oxidase subunit I"
"N900_RS17865","24h","SI2",-0.068477,16,0.0538440320314487,12,-0.0506372019549076,"cydB_2"
"N900_RS17870","24h","SI2",-3.015,19,0.16879590710362,15,0.227345500110242,"N900_RS17870"
"N900_RS17875","24h","SI2",0.73723,14,0.00578092522920145,13,0.167041366722664,"dsdA"
"N900_RS17880","24h","SI2",1.1744,9,-0.0228141447804468,7,0.0446089830308997,"dsdC"
"N900_RS17885","24h","SI2",0.89799,9,0.00831284309720058,7,0.124195298264925,"linear amide C-N hydrolase"
"N900_RS17890","24h","SI2",-1.1407,11,0.0137633563994333,8,0.133489269899232,"integrase"
"N900_RS17900","24h","SI2",-1.3437,12,0.00952881144499102,19,0.0923539489136483,"N900_RS17900"
"N900_RS17905","24h","SI2",-0.341,16,-0.036061251488802,12,0.0255349573644672,"N900_RS17905"
"N900_RS17910","24h","SI2",1.722,2,-0.0944749164189541,13,0.176400721526857,"N900_RS17910"
"N900_RS17915","24h","SI2",1.0624,18,0.0235599625109317,17,-0.200610656808275,"N900_RS17915"
"N900_RS17920","24h","SI2",1.1506,18,0.0404414479055326,5,0.10214250685829,"N900_RS17920"
"N900_RS17925","24h","SI2",0.42278,4,0.0199022041524611,13,0.209365861766709,"tdh"
"N900_RS17930","24h","SI2",-0.57786,16,0.0605139503931288,17,0.00178439412056676,"kbl"
"N900_RS17945","24h","SI2",1.2873,15,-0.101310788349671,4,-0.0872610996185831,"LuxR family transcriptional regulator"
"N900_RS17950","24h","SI2",0.69435,9,0.0129468046835587,7,-0.00142265651490974,"dmlR_6"
